Date,Value
2025-03-20,103204.44084407811
2025-03-21,102181.30740905002
2025-03-24,101965.6331482792
2025-03-25,103463.25348447435
2025-03-26,103638.56379220674
2025-03-27,100572.15746575514
2025-03-28,97556.40193038723
2025-03-31,95950.76413657352
2025-04-01,95771.72772985576
2025-04-02,96200.80853812133
2025-04-03,97394.62624382797
2025-04-04,90580.8273936941
2025-04-07,84762.55197520454
2025-04-08,86245.5118192357
2025-04-09,86164.60478340076
2025-04-10,97307.311466924
2025-04-11,92971.84875556402
2025-04-14,94547.99073486448
2025-04-15,94695.4771693954
2025-04-16,95808.61476304877
2025-04-17,93339.80676274281
2025-04-21,92576.73628066808
2025-04-22,89723.07330589867
2025-04-23,91935.29348620029
2025-04-24,94732.22268500343
2025-04-25,98505.3685483629
2025-04-28,99934.27663656605
2025-04-29,100020.78687609851
2025-04-30,101177.54788424299
2025-05-01,101412.47950279822
2025-05-02,102688.94849797279
2025-05-05,104979.61454199174
2025-05-06,104526.85841508582
2025-05-07,104315.99459473559
2025-05-08,105304.99175489122
2025-05-09,105795.18065251269
2025-05-12,105312.67012120463
2025-05-13,109686.15182787844
2025-05-14,112194.86885729533
2025-05-15,112805.11519699392
2025-05-16,112937.64016514033
2025-05-19,112808.77748468802
2025-05-20,113242.7463776905
2025-05-21,113113.89007810339
2025-05-22,109837.5259779909
2025-05-23,110755.25035225428
2025-05-27,110218.56692206724
2025-05-28,112413.86235867883
2025-05-29,112789.08707970043
2025-05-30,113525.27096240486
2025-06-02,114284.42580719899
2025-06-03,115836.68115757236
2025-06-04,118029.94060867254
2025-06-05,118092.03306221192
2025-06-06,118078.81175956024
2025-06-09,117499.76165340531
2025-06-10,116890.57460208474
2025-06-11,116743.26671546075
2025-06-12,117313.17261062721
2025-06-13,119139.12082161452
2025-06-16,117724.07002047669
2025-06-17,118871.49844301897
2025-06-18,118561.8663692516
2025-06-20,119461.8948929284
2025-06-23,119124.40074439923
2025-06-24,120931.91041072484
2025-06-25,123183.55936864244
2025-06-26,124400.62521294985
2025-06-27,125308.25550363395
2025-06-30,125130.63594903538
2025-07-01,127178.6491801587
2025-07-02,124686.787442124
2025-07-03,126420.97452414216
2025-07-07,128809.00229527858
2025-07-08,127870.96429195255
2025-07-09,127819.77317838652
2025-07-10,129282.61741506022
2025-07-11,127389.52510800032
2025-07-14,126525.01108673586
2025-07-15,127275.02804334069
2025-07-16,127800.76244109364
2025-07-17,128494.09114652792
2025-07-18,130166.98183876883
2025-07-21,129747.42581900359
2025-07-22,130698.4662884144
2025-07-23,128731.50311264304
2025-07-24,130779.74488758258
2025-07-25,132038.83811612698
2025-07-28,132762.17853706874
2025-07-29,133443.75383455263
2025-07-30,132349.0499596059
2025-07-31,131799.3972822626
2025-08-01,128954.44304261643
2025-08-04,126462.87706752094
2025-08-05,128550.82487670713
2025-08-06,127669.96375038828
2025-08-07,129564.1601479213
2025-08-08,128916.8369151277
2025-08-11,129584.11544199997
2025-08-12,129641.54798727742
2025-08-13,132613.4899432372
2025-08-14,131181.93392811535
2025-08-15,131515.5749481081
2025-08-18,130642.49472881941
2025-08-19,130766.40390172842
2025-08-20,128805.50246185418
2025-08-21,129019.27464669087
2025-08-22,128342.04505924432
2025-08-25,130102.64056002135
2025-08-26,130293.98235419468
2025-08-27,131320.5594971602
2025-08-28,132406.23369764278
2025-08-29,133846.9157103043
2025-09-02,131107.40213482614
2025-09-03,130672.84287221449
2025-09-04,130862.04646240333
2025-09-05,131993.8181620616
2025-09-08,135016.180663351
2025-09-09,137220.67714963315
2025-09-10,137048.30897511877
2025-09-11,145618.59747663475
2025-09-12,143966.60435898294
2025-09-15,143162.60316612126
2025-09-16,144751.21661754692
2025-09-17,144060.41546089738
2025-09-18,142179.16780923947
2025-09-19,143119.0396797084
2025-09-22,144307.59256346713
2025-09-23,145325.9821062265
2025-09-24,143288.56421007612
2025-09-25,142490.57810426794
2025-09-26,141698.74677773277
2025-09-29,141472.1004586888
2025-09-30,141104.17762832303
2025-10-01,141573.4558367218
2025-10-02,141916.76347333475
2025-10-03,142868.85553934623
2025-10-06,142428.1111544045
2025-10-07,142766.44905608598
2025-10-08,142473.98415309744
2025-10-09,144734.08474784033
2025-10-10,145180.1326854578
2025-10-13,139693.49277812595
2025-10-14,146208.6838274068
2025-10-15,144162.46072149187
2025-10-16,145713.59851555998
2025-10-17,145680.7857671184
2025-10-20,144490.2776889048
2025-10-21,145147.40971770074
2025-10-22,143962.09776532682
2025-10-23,142922.84030709945
2025-10-24,144464.65235931554
2025-10-27,147260.44190919353
2025-10-28,149405.4688382207
2025-10-29,151978.36556367026
