Date,Value
2023-05-26,112452.5840845475
2023-05-30,112236.22679726919
2023-05-31,112311.02029974373
2023-06-01,113028.1401297206
2023-06-02,114718.92688806911
2023-06-05,114596.06781096818
2023-06-06,114809.13014435081
2023-06-07,115715.32105982892
2023-06-08,116417.21479385026
2023-06-09,116496.99688294584
2023-06-12,116584.6081515222
2023-06-13,117008.55732499827
2023-06-14,116853.14240383633
2023-06-15,117934.01599381254
2023-06-16,118028.0328755221
2023-06-20,116866.32842552256
2023-06-21,117253.10480766847
2023-06-22,117003.2304667372
2023-06-23,116281.5405472174
2023-06-26,116457.60935242982
2023-06-27,116349.51807253355
2023-06-28,116434.41934978434
2023-06-29,117345.76609946368
2023-06-30,119005.59775341458
2023-07-03,118959.22977148752
2023-07-05,119023.25447940391
2023-07-06,117907.15386602118
2023-07-07,117198.90996128121
2023-07-10,117944.34535581271
2023-07-11,118734.22625714757
2023-07-12,119211.8160408589
2023-07-13,119560.25050289895
2023-07-14,119654.88139424121
2023-07-17,120011.50105786638
2023-07-18,119765.60891447375
2023-07-19,119759.76775895116
2023-07-20,122651.72633927093
2023-07-21,123080.73181900778
2023-07-24,123818.10423527929
2023-07-25,125490.53236653753
2023-07-26,125327.30630775704
2023-07-27,124959.7731909031
2023-07-28,124819.64950248651
2023-07-31,124026.67506531384
2023-08-01,123378.22263840854
2023-08-02,123094.18360562876
2023-08-03,122867.69253945608
2023-08-04,122349.10340244947
2023-08-07,123801.28607171605
2023-08-08,124125.86776141736
2023-08-09,123701.64676849933
2023-08-10,123856.41706320446
2023-08-11,124854.27756653586
2023-08-14,124594.09170781192
2023-08-15,123031.02917876776
2023-08-16,122870.1830950453
2023-08-17,121737.04078031589
2023-08-18,122246.70025999645
2023-08-21,121166.23412843519
2023-08-22,120305.46048378003
2023-08-23,121010.73187551308
2023-08-24,120272.82178709249
2023-08-25,121090.08149008977
2023-08-28,121307.35274804168
2023-08-29,122075.33993507012
2023-08-30,121758.23507123753
2023-08-31,121086.19542527806
2023-09-01,120548.84132024222
2023-09-05,119480.88895184845
2023-09-06,119412.53140353461
2023-09-07,120142.12238113355
2023-09-08,120704.56399430189
2023-09-11,121960.49084474337
2023-09-12,122690.94732229426
2023-09-13,122940.2418943766
2023-09-14,124337.70804504784
2023-09-15,123720.06979156636
2023-09-18,123918.78597777158
2023-09-19,123471.11348072697
2023-09-20,123405.32664818155
2023-09-21,122072.46430366536
2023-09-22,121331.27422654067
2023-09-25,121637.33753978791
2023-09-26,120150.83529696552
2023-09-27,119826.01126968164
2023-09-28,120148.28641271278
2023-09-29,118674.22189689601
2023-10-02,117267.21105253678
2023-10-03,116840.85135015058
2023-10-04,117587.7440651501
2023-10-05,117448.55525685105
2023-10-06,118480.54282689476
2023-10-09,118575.5033655165
2023-10-10,119413.79504542533
2023-10-11,119893.54874225405
2023-10-12,119070.36300058475
2023-10-13,119397.82322319121
2023-10-16,119840.96470638776
2023-10-17,119660.50559921117
2023-10-18,118160.25924455811
2023-10-19,117637.6845250285
2023-10-20,116677.22525404072
2023-10-23,116390.57191323252
2023-10-24,118615.48616785005
2023-10-25,118068.3633019811
2023-10-26,117356.51095133554
2023-10-27,114920.498087393
2023-10-30,116548.02653016943
2023-10-31,117101.70801607103
2023-11-01,117219.73971392168
2023-11-02,118182.50285681049
2023-11-03,118849.39288803247
2023-11-06,119593.91221444317
2023-11-07,119454.83615835248
2023-11-08,119482.72135917863
2023-11-09,118623.06013155413
2023-11-10,119817.0569155211
2023-11-13,119699.99697327345
2023-11-14,121274.48356294598
2023-11-15,121721.02187020789
2023-11-16,121232.50658021518
2023-11-17,121450.65948113358
2023-11-20,121568.42493657283
2023-11-21,121923.06190297013
2023-11-22,121817.10616945378
2023-11-24,122518.64060754843
2023-11-27,122429.53723106165
2023-11-28,122659.47201287872
2023-11-29,122354.8841943924
2023-11-30,124011.8867479077
2023-12-01,124753.46083896475
2023-12-04,124835.38098918472
2023-12-05,124674.67483738893
2023-12-06,124147.80835441772
2023-12-07,123936.29695875048
2023-12-08,124005.2595522334
2023-12-11,124452.37464375905
2023-12-12,125110.210108344
2023-12-13,126243.86318895065
2023-12-14,126664.71449999812
2023-12-15,126634.58157639123
2023-12-18,127429.14030192888
2023-12-19,128408.51459840697
2023-12-20,126470.8666382581
2023-12-21,127971.46554978975
2023-12-22,128440.91458443654
2023-12-26,128789.5147567523
2023-12-27,129270.01017592987
2023-12-28,129585.29185900776
2023-12-29,129487.2296570167
2024-01-02,130456.36455110303
2024-01-03,130374.6190793368
2024-01-04,130290.06096321922
2024-01-05,130682.4278856177
2024-01-08,131603.51935318336
2024-01-09,131611.17068164755
2024-01-10,132271.44839313708
2024-01-11,131471.8304588786
2024-01-12,131861.88936960232
2024-01-16,130991.23175889118
2024-01-17,130169.30511271254
2024-01-18,130779.9000260299
2024-01-19,131344.37519014417
2024-01-22,131593.40585713688
2024-01-23,130951.24124167368
2024-01-24,130378.8237075755
2024-01-25,131558.8083901775
2024-01-26,131973.19072081536
2024-01-29,132097.05226161238
2024-01-30,133132.83589651537
2024-01-31,132594.85878187747
2024-02-01,134041.1589454155
2024-02-02,133893.22561476348
2024-02-05,133535.27279374772
2024-02-06,134118.13278376585
2024-02-07,134390.71198773058
2024-02-08,133328.3926740975
2024-02-09,133175.44884743134
2024-02-12,134088.92456412013
2024-02-13,133443.47469981265
2024-02-14,134316.61411517527
2024-02-15,136339.74926320612
2024-02-16,136356.9098322874
2024-02-20,137491.27210161643
2024-02-21,137872.67673022862
2024-02-22,139008.4157780296
2024-02-23,139898.09429440508
2024-02-26,139772.30267691897
2024-02-27,139735.15655086527
2024-02-28,140250.02695560874
2024-02-29,140568.5888809757
2024-03-01,140671.51233145955
2024-03-04,141647.01386362643
2024-03-05,141835.87378033405
2024-03-06,142839.0606507006
2024-03-07,143783.8038241064
2024-03-08,144232.87008545958
2024-03-11,144844.92337587828
2024-03-12,145618.53908558024
2024-03-13,146119.41162782686
2024-03-14,144507.62778730658
2024-03-15,144785.3841736105
2024-03-18,145215.64359762712
2024-03-19,145956.86553747952
2024-03-20,146599.55786391735
2024-03-21,147419.66786698482
2024-03-22,146324.14956193426
2024-03-25,145703.90812917997
2024-03-26,145564.99338984548
2024-03-27,148493.33177273208
2024-03-28,147818.47888135505
2024-04-01,147233.30851424055
2024-04-02,146211.29627402444
2024-04-03,147407.05487758262
2024-04-04,147285.5295673359
2024-04-05,149424.96151832162
2024-04-08,149555.7121178318
2024-04-09,149424.14476359883
2024-04-10,148997.78899748417
2024-04-11,148617.52715440598
2024-04-12,145821.36368012443
2024-04-15,145337.28102348358
2024-04-16,144532.64530424547
2024-04-17,144696.14949305143
2024-04-18,144819.26945247658
2024-04-19,145882.85245741345
2024-04-22,147371.4915510331
2024-04-23,149832.05965578184
2024-04-24,149767.70579033592
2024-04-25,150048.6444993421
2024-04-26,149706.19346004873
2024-04-29,150560.05847992725
2024-04-30,148785.7656857044
2024-05-01,149980.40580381092
2024-05-02,150548.4050256106
2024-05-03,150852.84689575128
2024-05-06,151732.34003445765
2024-05-07,152803.95957974577
2024-05-08,153361.8157454544
2024-05-09,153959.50954586556
2024-05-10,153328.22213270148
2024-05-13,152891.98929293727
2024-05-14,152997.17628740417
2024-05-15,154308.38209804514
2024-05-16,156556.61906381807
2024-05-17,157382.1741285402
2024-05-20,155110.93021755767
2024-05-21,156749.06834947554
2024-05-22,156756.19759822733
2024-05-23,155930.8048136066
2024-05-24,156729.08035077562
2024-05-28,155751.38368854162
2024-05-29,154339.2265409783
2024-05-30,155078.27882985328
2024-05-31,157176.90629430042
2024-06-03,156560.19468354754
2024-06-04,156876.0875599449
2024-06-05,156226.65626675167
2024-06-06,155821.5569754942
2024-06-07,156033.27893194862
2024-06-10,156649.30893584405
2024-06-11,155112.8540797424
2024-06-12,153998.81308508036
2024-06-13,153487.64307901845
2024-06-14,154043.87010961978
2024-06-17,155488.47400293645
2024-06-18,155923.7039307904
2024-06-20,156860.7422425673
2024-06-21,156420.30284592236
2024-06-24,157183.85515532628
2024-06-25,155409.3687017979
2024-06-26,155731.41413756667
2024-06-27,155774.8210989407
2024-06-28,155848.58228167993
2024-07-01,156020.36388902413
2024-07-02,157350.45540207715
2024-07-03,157646.2711764208
2024-07-05,157974.91576668294
2024-07-08,158277.05395516258
2024-07-09,159115.105174461
2024-07-10,160985.60282968197
2024-07-11,160539.74356844355
2024-07-12,159641.08720560436
2024-07-15,160560.69619047645
2024-07-16,162693.6709291922
2024-07-17,163937.9873331049
2024-07-18,162816.25208278748
2024-07-19,162672.88353484287
2024-07-22,163416.45712128922
2024-07-23,164876.93211055498
2024-07-24,164027.36740464496
2024-07-25,164640.62889245138
2024-07-26,166469.0880439636
2024-07-29,165955.69297771444
2024-07-30,166919.3227485103
2024-07-31,165913.87132817478
2024-08-01,167250.3277293328
2024-08-02,164423.49477103696
2024-08-05,161492.4788533145
2024-08-06,163362.17496128083
2024-08-07,163099.77286152134
2024-08-08,164721.93607236713
2024-08-09,165598.99424053336
2024-08-12,166028.98810021748
2024-08-13,166045.2543153061
2024-08-14,166611.8809390735
2024-08-15,169433.47936033836
2024-08-16,170074.35935239305
2024-08-19,170916.2725658164
2024-08-20,170971.34447619694
2024-08-21,171926.25924116827
2024-08-22,172111.51460644757
2024-08-23,173196.6298519215
2024-08-26,173785.78060820894
2024-08-27,173514.22181005433
2024-08-28,174299.65332225562
2024-08-29,175102.83559770347
2024-08-30,176737.16546254698
2024-09-03,174742.7105305254
2024-09-04,175503.24180352534
2024-09-05,174014.32377119563
2024-09-06,172283.19421589494
2024-09-09,174816.809242884
2024-09-10,174104.75807984045
2024-09-11,173519.56861504487
2024-09-12,174367.3001955574
2024-09-13,176746.50661986513
2024-09-16,178399.43176116416
2024-09-17,177274.72661369032
2024-09-18,177356.92979510484
2024-09-19,177410.7323136577
2024-09-20,178456.3446830061
2024-09-23,179408.91803347078
2024-09-24,179270.98238990904
2024-09-25,178886.7605968051
2024-09-26,177178.22885814463
2024-09-27,177637.77180675915
2024-09-30,178683.7868356519
2024-10-01,178104.145402166
2024-10-02,177766.42579688464
2024-10-03,176498.6988560525
2024-10-04,178020.17613519574
2024-10-07,175587.41996158977
2024-10-08,176288.8199945935
2024-10-09,177800.15595075625
2024-10-10,177680.1812139188
2024-10-11,180591.12216387058
2024-10-14,181145.29539349736
2024-10-15,182719.8847457173
2024-10-16,183911.62689181595
2024-10-17,184262.88985274613
2024-10-18,184808.9825450338
2024-10-21,183724.97972992368
2024-10-22,181272.62940199266
2024-10-23,183485.79416964218
2024-10-24,182292.1650137959
2024-10-25,180321.04022614256
2024-10-28,180305.59012813334
2024-10-29,178009.52670029574
2024-10-30,178224.3664144084
2024-10-31,177721.01646564307
2024-11-01,177233.33018025113
2024-11-04,176386.6955042952
2024-11-05,178419.9214440319
2024-11-06,183310.3020841167
2024-11-07,180428.42750424158
2024-11-08,182552.63578318796
2024-11-11,182243.02556888358
2024-11-12,181490.38342011184
2024-11-13,182091.2266964242
2024-11-14,180204.27075089456
2024-11-15,181664.83595117342
2024-11-18,182296.6333896986
2024-11-19,182704.8095672443
2024-11-20,182766.48517149937
2024-11-21,184956.4222750534
2024-11-22,186764.2768689663
2024-11-25,186688.25369937293
2024-11-26,188962.68166104876
2024-11-27,188690.40733494775
2024-11-29,189046.8371292783
2024-12-02,187566.41168794947
2024-12-03,186666.2148836872
2024-12-04,186642.28159938185
2024-12-05,185311.516256598
2024-12-06,185650.2495936039
2024-12-09,183483.61191657145
2024-12-10,183274.69436590356
2024-12-11,181834.27773156855
2024-12-12,180138.91855325195
2024-12-13,180282.28646147126
2024-12-16,179279.16786497558
2024-12-17,180094.88378543768
2024-12-18,175791.26309027674
2024-12-19,177350.86610295915
2024-12-20,179002.55684561902
2024-12-23,178817.06977024084
2024-12-24,181127.9292149768
2024-12-26,181147.95662827193
2024-12-27,179914.0204400943
2024-12-30,178157.76337401863
2024-12-31,178179.69801254757
2025-01-02,178347.95982053046
2025-01-03,179886.47334806676
2025-01-06,179468.2836338006
2025-01-07,180332.08144139836
2025-01-08,180343.53587501927
2025-01-10,179241.30739022332
2025-01-13,179997.80869988698
2025-01-14,181607.87350666116
2025-01-15,183167.79503933754
2025-01-16,184924.49156245362
2025-01-17,186417.58069059002
2025-01-21,189184.02741239566
2025-01-22,187989.60596624
2025-01-23,191685.72568058842
2025-01-24,191370.09276196462
2025-01-27,194680.81875907088
2025-01-28,193727.644249531
2025-01-29,194618.8956831747
2025-01-30,197603.7825693436
2025-01-31,196604.76154394765
2025-02-03,197542.27503357056
2025-02-04,197976.91693776412
2025-02-05,200292.1309673275
2025-02-06,201619.41316007628
2025-02-07,200703.1305546923
2025-02-10,201207.57966554034
2025-02-11,203196.55433091466
2025-02-12,203538.3472010151
2025-02-13,203659.34307986873
2025-02-14,202534.2107056373
2025-02-18,203040.30562346353
2025-02-19,204195.4280816654
2025-02-20,200330.36916600398
2025-02-21,198737.78946855757
2025-02-24,198093.21681938934
2025-02-25,200344.71499948413
2025-02-26,199359.5255800839
2025-02-27,199623.4613912527
2025-02-28,203203.07068352998
2025-03-03,202142.91280964934
2025-03-04,197590.84122864064
2025-03-05,198482.57077487293
2025-03-06,195912.7651161119
2025-03-07,194438.5742168213
2025-03-10,191716.89556933282
2025-03-11,190283.0316951606
2025-03-12,188719.8747351541
2025-03-13,188002.06303513297
2025-03-14,191073.30630160353
2025-03-17,193443.42436197062
2025-03-18,192869.74521164337
2025-03-19,194042.10573993003
2025-03-20,193766.132605414
2025-03-21,194215.5110156962
2025-03-24,196701.52990861272
2025-03-25,195080.25195697707
2025-03-26,194912.17970909184
2025-03-27,194891.96604756455
2025-03-28,193431.31780810902
2025-03-31,196406.0248026689
2025-04-01,194051.17905517598
2025-04-02,194352.3355511218
2025-04-03,190496.4557657044
2025-04-04,178499.41907215843
2025-04-07,178439.0596579693
2025-04-08,177905.5894464275
2025-04-09,188270.39728914265
2025-04-10,185977.88383043726
2025-04-11,189827.40860900556
2025-04-14,192471.9308495033
2025-04-15,191614.38633645469
2025-04-16,189265.21794352445
2025-04-17,191689.9732721865
2025-04-21,189493.5378451289
2025-04-22,194832.61905096954
2025-04-23,195741.2433647835
2025-04-24,197123.5285446376
2025-04-25,196476.3530033098
2025-04-28,197422.650622266
2025-04-29,198398.540207928
2025-04-30,199310.4151758536
2025-05-01,199458.1310196859
2025-05-02,202227.1878370434
2025-05-05,202147.94897520661
2025-05-06,201829.83547791155
2025-05-07,202850.5282750104
2025-05-08,202539.40533263254
2025-05-09,202104.53731779716
2025-05-12,202454.68659135958
2025-05-13,200568.8735260956
2025-05-14,200889.47407202626
2025-05-15,204210.61889195303
2025-05-16,206404.56158034736
2025-05-19,207141.428612923
2025-05-20,207557.33856191204
2025-05-21,205509.83094867598
2025-05-22,204202.91292080286
2025-05-23,205244.0904363523
2025-05-27,208475.86889798543
2025-05-28,207459.05612036833
2025-05-29,208296.8987543391
2025-05-30,210493.48727276002
2025-06-02,211191.57290396656
2025-06-03,211328.14472396727
2025-06-04,210477.77189692928
2025-06-05,209735.4403684908
2025-06-06,210937.8338815826
2025-06-09,210535.36553099827
2025-06-10,209841.33494001074
2025-06-11,209413.9782452026
2025-06-12,208773.04360897114
2025-06-13,207467.13278950323
2025-06-16,207223.00311446338
2025-06-17,205960.86785515756
2025-06-18,206509.644528884
2025-06-20,207761.13509773038
2025-06-23,211466.58707654354
2025-06-24,212373.56305752823
2025-06-25,212333.9730411407
2025-06-26,212715.2060985935
2025-06-27,213979.4763436352
2025-06-30,215596.28140775723
2025-07-01,215684.06745953666
2025-07-02,214147.51781906074
2025-07-03,215860.5633210664
2025-07-07,215868.19221135194
2025-07-08,213033.20408591576
2025-07-09,213982.30336456545
2025-07-10,215014.829968386
2025-07-11,214619.26210425264
2025-07-14,216834.87617054395
2025-07-15,215958.9886022784
2025-07-16,218916.1599485382
2025-07-17,217942.12699703657
2025-07-18,219179.32046593394
2025-07-21,220050.51904750097
2025-07-22,220843.10371249652
2025-07-23,222146.8088077964
2025-07-24,223568.0383069736
2025-07-25,224615.07459808156
2025-07-28,223038.3827625404
2025-07-29,224356.65559634753
2025-07-30,225092.93933748532
2025-07-31,224112.19636746513
2025-08-01,224197.6160781902
2025-08-04,228050.19287169125
2025-08-05,226652.94771506242
2025-08-06,228927.64567458356
2025-08-07,228600.15636639675
2025-08-08,229921.46705625553
2025-08-11,230387.35645326404
2025-08-12,230839.4858869486
2025-08-13,228421.91928473476
2025-08-14,228623.7574928489
2025-08-15,227686.10422611126
2025-08-18,227801.19558097151
2025-08-19,228775.3968751003
2025-08-20,230216.46584120078
2025-08-21,228315.4206274983
2025-08-22,228330.95042600733
2025-08-25,227103.79029201987
2025-08-26,228812.08519801102
2025-08-27,229062.90706435585
2025-08-28,228962.87248157413
2025-08-29,229791.72274470492
2025-09-02,229979.2337392586
2025-09-03,230624.99666564417
2025-09-04,232997.45632915938
2025-09-05,230667.5174387696
2025-09-08,230478.30694298042
2025-09-09,231069.74213565464
2025-09-10,231904.0959561176
2025-09-11,234416.22572201103
2025-09-12,234851.66229023272
2025-09-15,236083.38891381962
2025-09-16,235955.720446125
2025-09-17,236706.83845076433
2025-09-18,236778.8353326764
2025-09-19,237901.609581215
2025-09-22,237418.56299585753
2025-09-23,239292.4274348567
2025-09-24,238899.6580221293
2025-09-25,238327.7752762343
2025-09-26,239226.48245476288
2025-09-29,239395.54075830092
2025-09-30,241891.37575025624
2025-10-01,240293.44843751076
2025-10-02,239113.6469571649
2025-10-03,240740.93748022825
2025-10-06,241542.19946680914
2025-10-07,242779.32628376037
2025-10-08,242251.83182138234
2025-10-09,241598.6264754713
2025-10-10,240433.30595794204
2025-10-13,242386.72287901863
2025-10-14,244943.7599397056
2025-10-15,246775.27860755363
2025-10-16,244174.10922644386
2025-10-17,245353.35079267027
2025-10-20,246533.9613449158
2025-10-21,245234.1402016296
2025-10-22,244307.45653875734
2025-10-23,244856.12396361268
2025-10-24,244633.73023843786
2025-10-27,245919.1651574045
2025-10-28,243442.45002433987
2025-10-29,243224.0387020814
